t_s,phase,scale,true_dist_m,reported_dist_m,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,est_separation_m
6.126,attack,0.050,2.0048,0.1002,0.0000,-9.3237,1.6050,-0.0000,0.0000,-0.0130,9.4631,0.0000,-7.6735,1.5986,-0.0000,2.0000,-0.0130,9.8068,1.6502
6.167,attack,0.050,1.9834,0.0992,0.0000,-9.3237,1.6050,-0.0000,0.0000,-0.0130,9.4631,0.0000,-7.6735,1.5986,-0.0000,2.0000,-0.0130,9.8068,1.6502
6.206,attack,0.050,1.9595,0.0980,0.0000,-9.3237,1.6050,-0.0000,0.0000,-0.0130,9.4631,0.0000,-7.4177,1.6186,-0.0000,2.0000,-0.0130,9.5580,1.9061
6.246,attack,0.050,1.9968,0.0998,0.0000,-8.5289,1.6147,-0.0000,0.0000,-0.0130,8.6828,0.0000,-7.4177,1.6186,-0.0000,2.0000,-0.0130,9.5580,1.1112
6.286,attack,0.050,2.0219,0.1011,0.0000,-8.5289,1.6147,-0.0000,0.0000,-0.0130,8.6828,0.0000,-7.4177,1.6186,-0.0000,2.0000,-0.0130,9.5580,1.1112
6.326,attack,0.050,1.9631,0.0982,0.0000,-9.2566,1.6094,-0.0000,0.0000,-0.0130,9.3977,0.0000,-7.6483,1.6121,-0.0000,2.0000,-0.0130,9.7842,1.6084
6.366,attack,0.050,2.0028,0.1001,0.0000,-9.2566,1.6094,-0.0000,0.0000,-0.0130,9.3977,0.0000,-7.6483,1.6121,-0.0000,2.0000,-0.0130,9.7842,1.6084
6.406,attack,0.050,1.9652,0.0983,0.0000,-9.2566,1.6094,-0.0000,0.0000,-0.0130,9.3977,0.0000,-7.3504,1.6123,-0.0000,2.0000,-0.0130,9.4906,1.9062
6.446,attack,0.050,1.9670,0.0984,0.0000,-8.4502,1.6078,-0.0000,0.0000,-0.0130,8.6043,0.0000,-7.3504,1.6123,-0.0000,2.0000,-0.0130,9.4906,1.0998
6.486,attack,0.050,1.9420,0.0971,0.0000,-8.4502,1.6078,-0.0000,0.0000,-0.0130,8.6043,0.0000,-7.3504,1.6123,-0.0000,2.0000,-0.0130,9.4906,1.0998
6.526,attack,0.050,1.9369,0.0968,0.0000,-9.2692,1.6080,-0.0000,0.0000,-0.0130,9.4099,0.0000,-7.6498,1.5991,-0.0000,2.0000,-0.0130,9.7835,1.6195
6.566,attack,0.050,1.9110,0.0955,0.0000,-9.2692,1.6080,-0.0000,0.0000,-0.0130,9.4099,0.0000,-7.6498,1.5991,-0.0000,2.0000,-0.0130,9.7835,1.6195
6.606,attack,0.050,2.0346,0.1017,0.0000,-9.2692,1.6080,-0.0000,0.0000,-0.0130,9.4099,0.0000,-7.3962,1.6141,-0.0000,2.0000,-0.0130,9.5361,1.8730
6.646,attack,0.050,2.0768,0.1038,0.0000,-8.4415,1.6182,-0.0000,0.0000,-0.0130,8.5976,0.0000,-7.3962,1.6141,-0.0000,2.0000,-0.0130,9.5361,1.0452
6.686,attack,0.050,2.0609,0.1030,0.0000,-8.4415,1.6182,-0.0000,0.0000,-0.0130,8.5976,0.0000,-7.3962,1.6141,-0.0000,2.0000,-0.0130,9.5361,1.0452
6.726,attack,0.050,2.0674,0.1034,0.0000,-9.3180,1.6214,-0.0000,0.0000,-0.0130,9.4603,0.0000,-7.6184,1.6217,-0.0000,2.0000,-0.0130,9.7563,1.6997
6.767,attack,0.050,1.9588,0.0979,0.0000,-9.3180,1.6214,-0.0000,0.0000,-0.0130,9.4603,0.0000,-7.6184,1.6217,-0.0000,2.0000,-0.0130,9.7563,1.6997
6.806,attack,0.050,1.9780,0.0989,0.0000,-9.3180,1.6214,-0.0000,0.0000,-0.0130,9.4603,0.0000,-7.3821,1.6197,-0.0000,2.0000,-0.0130,9.5231,1.9360
6.846,attack,0.050,2.0257,0.1013,0.0000,-8.4390,1.6259,-0.0000,0.0000,-0.0130,8.5967,0.0000,-7.3821,1.6197,-0.0000,2.0000,-0.0130,9.5231,1.0570
6.886,attack,0.050,1.8620,0.0931,0.0000,-8.4390,1.6259,-0.0000,0.0000,-0.0130,8.5967,0.0000,-7.3821,1.6197,-0.0000,2.0000,-0.0130,9.5231,1.0570
6.926,attack,0.050,1.9766,0.0988,0.0000,-9.2207,1.6083,-0.0000,0.0000,-0.0130,9.3622,0.0000,-7.5935,1.6193,-0.0000,2.0000,-0.0130,9.7313,1.6273
6.967,attack,0.050,2.0242,0.1012,0.0000,-9.2207,1.6083,-0.0000,0.0000,-0.0130,9.3622,0.0000,-7.5935,1.6193,-0.0000,2.0000,-0.0130,9.7313,1.6273
7.006,attack,0.050,1.9632,0.0982,0.0000,-9.2207,1.6083,-0.0000,0.0000,-0.0130,9.3622,0.0000,-7.3415,1.6216,-0.0000,2.0000,-0.0130,9.4834,1.8793
7.047,attack,0.050,2.0513,0.1026,0.0000,-8.4369,1.6186,-0.0000,0.0000,-0.0130,8.5933,0.0000,-7.3415,1.6216,-0.0000,2.0000,-0.0130,9.4834,1.0955
7.086,attack,0.050,1.9337,0.0967,0.0000,-8.4369,1.6186,-0.0000,0.0000,-0.0130,8.5933,0.0000,-7.3415,1.6216,-0.0000,2.0000,-0.0130,9.4834,1.0955
7.126,attack,0.050,1.9959,0.0998,0.0000,-9.1766,1.6202,-0.0000,0.0000,-0.0130,9.3208,0.0000,-7.5463,1.6212,-0.0000,2.0000,-0.0130,9.6852,1.6303
7.166,attack,0.050,2.0200,0.1010,0.0000,-9.1766,1.6202,-0.0000,0.0000,-0.0130,9.3208,0.0000,-7.5463,1.6212,-0.0000,2.0000,-0.0130,9.6852,1.6303
7.206,attack,0.050,1.9875,0.0994,0.0000,-9.1766,1.6202,-0.0000,0.0000,-0.0130,9.3208,0.0000,-7.2361,1.6178,-0.0000,2.0000,-0.0130,9.3790,1.9404
7.246,attack,0.050,2.0283,0.1014,0.0000,-8.3354,1.6249,-0.0000,0.0000,-0.0130,8.4948,0.0000,-7.2361,1.6178,-0.0000,2.0000,-0.0130,9.3790,1.0993
7.286,attack,0.050,1.9840,0.0992,0.0000,-8.3354,1.6249,-0.0000,0.0000,-0.0130,8.4948,0.0000,-7.2361,1.6178,-0.0000,2.0000,-0.0130,9.3790,1.0993
7.326,attack,0.050,1.9974,0.0999,0.0000,-9.1672,1.6155,-0.0000,0.0000,-0.0130,9.3107,0.0000,-7.5098,1.6239,-0.0000,2.0000,-0.0130,9.6497,1.6574
7.366,attack,0.050,2.0315,0.1016,0.0000,-9.1672,1.6155,-0.0000,0.0000,-0.0130,9.3107,0.0000,-7.5098,1.6239,-0.0000,2.0000,-0.0130,9.6497,1.6574
7.406,attack,0.050,2.0302,0.1015,0.0000,-9.1672,1.6155,-0.0000,0.0000,-0.0130,9.3107,0.0000,-7.2051,1.6276,-0.0000,2.0000,-0.0130,9.3501,1.9621
7.448,attack,0.050,2.0251,0.1013,0.0000,-8.2881,1.6166,-0.0000,0.0000,-0.0130,8.4468,0.0000,-7.2051,1.6276,-0.0000,2.0000,-0.0130,9.3501,1.0831
7.486,attack,0.050,2.1064,0.1053,0.0000,-8.2881,1.6166,-0.0000,0.0000,-0.0130,8.4468,0.0000,-7.2051,1.6276,-0.0000,2.0000,-0.0130,9.3501,1.0831
7.526,attack,0.050,1.9660,0.0983,0.0000,-9.0662,1.6360,-0.0000,0.0000,-0.0130,9.2150,0.0000,-7.4822,1.6216,-0.0000,2.0000,-0.0130,9.6221,1.5841
7.566,attack,0.050,1.9609,0.0980,0.0000,-9.0662,1.6360,-0.0000,0.0000,-0.0130,9.2150,0.0000,-7.4822,1.6216,-0.0000,2.0000,-0.0130,9.6221,1.5841
7.606,attack,0.050,1.9816,0.0991,0.0000,-9.0662,1.6360,-0.0000,0.0000,-0.0130,9.2150,0.0000,-7.1946,1.6255,-0.0000,2.0000,-0.0130,9.3395,1.8717
7.646,attack,0.050,2.0077,0.1004,0.0000,-8.2615,1.6262,-0.0000,0.0000,-0.0130,8.4225,0.0000,-7.1946,1.6255,-0.0000,2.0000,-0.0130,9.3395,1.0669
7.686,attack,0.050,1.9119,0.0956,0.0000,-8.2615,1.6262,-0.0000,0.0000,-0.0130,8.4225,0.0000,-7.1946,1.6255,-0.0000,2.0000,-0.0130,9.3395,1.0669
7.726,attack,0.050,1.9906,0.0995,0.0000,-9.1808,1.6303,-0.0000,0.0000,-0.0130,9.3267,0.0000,-7.5190,1.6280,-0.0000,2.0000,-0.0130,9.6595,1.6618
7.766,attack,0.050,2.0289,0.1014,0.0000,-9.1808,1.6303,-0.0000,0.0000,-0.0130,9.3267,0.0000,-7.5190,1.6280,-0.0000,2.0000,-0.0130,9.6595,1.6618
7.806,attack,0.050,2.0801,0.1040,0.0000,-9.1808,1.6303,-0.0000,0.0000,-0.0130,9.3267,0.0000,-7.2484,1.6319,-0.0000,2.0000,-0.0130,9.3936,1.9324
7.847,attack,0.050,2.0111,0.1006,0.0000,-8.3382,1.6310,-0.0000,0.0000,-0.0130,8.4987,0.0000,-7.2484,1.6319,-0.0000,2.0000,-0.0130,9.3936,1.0897
7.886,attack,0.050,2.0165,0.1008,0.0000,-8.3382,1.6310,-0.0000,0.0000,-0.0130,8.4987,0.0000,-7.2484,1.6319,-0.0000,2.0000,-0.0130,9.3936,1.0897
7.926,attack,0.050,1.9698,0.0985,0.0000,-9.0259,1.6295,-0.0000,0.0000,-0.0130,9.1741,0.0000,-7.4712,1.6305,-0.0000,2.0000,-0.0130,9.6127,1.5547
7.966,attack,0.050,1.9655,0.0983,0.0000,-9.0259,1.6295,-0.0000,0.0000,-0.0130,9.1741,0.0000,-7.4712,1.6305,-0.0000,2.0000,-0.0130,9.6127,1.5547
8.006,attack,0.050,1.9487,0.0974,0.0000,-9.0259,1.6295,-0.0000,0.0000,-0.0130,9.1741,0.0000,-7.1465,1.6280,-0.0000,2.0000,-0.0130,9.2925,1.8794
8.046,attack,0.050,1.9936,0.0997,0.0000,-8.1720,1.6317,-0.0000,0.0000,-0.0130,8.3359,0.0000,-7.1465,1.6280,-0.0000,2.0000,-0.0130,9.2925,1.0256
8.086,attack,0.050,2.0079,0.1004,0.0000,-8.1720,1.6317,-0.0000,0.0000,-0.0130,8.3359,0.0000,-7.1465,1.6280,-0.0000,2.0000,-0.0130,9.2925,1.0256
8.126,attack,0.050,2.0391,0.1020,0.0000,-9.0627,1.6398,-0.0000,0.0000,-0.0130,9.2122,0.0000,-7.3641,1.6258,-0.0000,2.0000,-0.0130,9.5064,1.6987
8.167,attack,0.050,2.0062,0.1003,0.0000,-9.0627,1.6398,-0.0000,0.0000,-0.0130,9.2122,0.0000,-7.3641,1.6258,-0.0000,2.0000,-0.0130,9.5064,1.6987
8.206,attack,0.050,2.0076,0.1004,0.0000,-9.0627,1.6398,-0.0000,0.0000,-0.0130,9.2122,0.0000,-7.0934,1.6524,-0.0000,2.0000,-0.0130,9.2447,1.9693
8.246,attack,0.050,1.9623,0.0981,0.0000,-8.1882,1.6523,-0.0000,0.0000,-0.0130,8.3558,0.0000,-7.0934,1.6524,-0.0000,2.0000,-0.0130,9.2447,1.0948
8.287,attack,0.050,1.9857,0.0993,0.0000,-8.1882,1.6523,-0.0000,0.0000,-0.0130,8.3558,0.0000,-7.0934,1.6524,-0.0000,2.0000,-0.0130,9.2447,1.0948
8.326,attack,0.050,2.0404,0.1020,0.0000,-8.9641,1.6567,-0.0000,0.0000,-0.0130,9.1183,0.0000,-7.3674,1.6467,-0.0000,2.0000,-0.0130,9.5133,1.5968
8.366,attack,0.050,1.9794,0.0990,0.0000,-8.9641,1.6567,-0.0000,0.0000,-0.0130,9.1183,0.0000,-7.3674,1.6467,-0.0000,2.0000,-0.0130,9.5133,1.5968
8.407,attack,0.050,1.9284,0.0964,0.0000,-8.9641,1.6567,-0.0000,0.0000,-0.0130,9.1183,0.0000,-7.0603,1.6639,-0.0000,2.0000,-0.0130,9.2142,1.9038
8.447,attack,0.050,2.0895,0.1045,0.0000,-8.1828,1.6755,-0.0000,0.0000,-0.0130,8.3552,0.0000,-7.0603,1.6639,-0.0000,2.0000,-0.0130,9.2142,1.1225
8.486,attack,0.050,2.0513,0.1026,0.0000,-8.1828,1.6755,-0.0000,0.0000,-0.0130,8.3552,0.0000,-7.0603,1.6639,-0.0000,2.0000,-0.0130,9.2142,1.1225
8.526,attack,0.050,1.9874,0.0994,0.0000,-8.9353,1.6736,-0.0000,0.0000,-0.0130,9.0931,0.0000,-7.3348,1.6756,-0.0000,2.0000,-0.0130,9.4863,1.6006
8.567,attack,0.050,1.9760,0.0988,0.0000,-8.9353,1.6736,-0.0000,0.0000,-0.0130,9.0931,0.0000,-7.3348,1.6756,-0.0000,2.0000,-0.0130,9.4863,1.6006
8.606,attack,0.050,1.9413,0.0971,0.0000,-8.9353,1.6736,-0.0000,0.0000,-0.0130,9.0931,0.0000,-7.0066,1.6874,-0.0000,2.0000,-0.0130,9.1657,1.9288
8.647,attack,0.050,2.0919,0.1046,0.0000,-8.1656,1.6830,-0.0000,0.0000,-0.0130,8.3398,0.0000,-7.0066,1.6874,-0.0000,2.0000,-0.0130,9.1657,1.1590
8.686,attack,0.050,1.9025,0.0951,0.0000,-8.1656,1.6830,-0.0000,0.0000,-0.0130,8.3398,0.0000,-7.0066,1.6874,-0.0000,2.0000,-0.0130,9.1657,1.1590
8.726,attack,0.050,1.9370,0.0968,0.0000,-8.9246,1.6894,-0.0000,0.0000,-0.0130,9.0855,0.0000,-7.3513,1.6890,-0.0000,2.0000,-0.0130,9.5049,1.5733
8.766,attack,0.050,2.0307,0.1015,0.0000,-8.9246,1.6894,-0.0000,0.0000,-0.0130,9.0855,0.0000,-7.3513,1.6890,-0.0000,2.0000,-0.0130,9.5049,1.5733
8.806,attack,0.050,1.9735,0.0987,0.0000,-8.9246,1.6894,-0.0000,0.0000,-0.0130,9.0855,0.0000,-7.0477,1.6867,-0.0000,2.0000,-0.0130,9.2060,1.8769
8.846,attack,0.050,1.9271,0.0964,0.0000,-8.1461,1.6895,-0.0000,0.0000,-0.0130,8.3221,0.0000,-7.0477,1.6867,-0.0000,2.0000,-0.0130,9.2060,1.0984
8.886,attack,0.050,2.0729,0.1036,0.0000,-8.1461,1.6895,-0.0000,0.0000,-0.0130,8.3221,0.0000,-7.0477,1.6867,-0.0000,2.0000,-0.0130,9.2060,1.0984
8.926,attack,0.050,2.0550,0.1028,0.0000,-9.0369,1.7140,-0.0000,0.0000,-0.0130,9.2004,0.0000,-7.3473,1.6945,-0.0000,2.0000,-0.0130,9.5019,1.6897
8.966,attack,0.050,1.9795,0.0990,0.0000,-9.0369,1.7140,-0.0000,0.0000,-0.0130,9.2004,0.0000,-7.3473,1.6945,-0.0000,2.0000,-0.0130,9.5019,1.6897
9.006,attack,0.050,1.9995,0.1000,0.0000,-9.0369,1.7140,-0.0000,0.0000,-0.0130,9.2004,0.0000,-7.1004,1.6879,-0.0000,2.0000,-0.0130,9.2580,1.9366
9.046,attack,0.050,1.9540,0.0977,0.0000,-8.2168,1.6921,-0.0000,0.0000,-0.0130,8.3918,0.0000,-7.1004,1.6879,-0.0000,2.0000,-0.0130,9.2580,1.1163
9.087,attack,0.050,2.0388,0.1019,0.0000,-8.2168,1.6921,-0.0000,0.0000,-0.0130,8.3918,0.0000,-7.1004,1.6879,-0.0000,2.0000,-0.0130,9.2580,1.1163
9.126,attack,0.050,1.9696,0.0985,0.0000,-8.9535,1.6877,-0.0000,0.0000,-0.0130,9.1136,0.0000,-7.3932,1.6905,-0.0000,2.0000,-0.0130,9.5464,1.5603
9.166,attack,0.050,2.1093,0.1055,0.0000,-8.9535,1.6877,-0.0000,0.0000,-0.0130,9.1136,0.0000,-7.3932,1.6905,-0.0000,2.0000,-0.0130,9.5464,1.5603
9.206,attack,0.050,1.9458,0.0973,0.0000,-8.9535,1.6877,-0.0000,0.0000,-0.0130,9.1136,0.0000,-7.0756,1.6948,-0.0000,2.0000,-0.0130,9.2349,1.8779
9.246,attack,0.050,1.9520,0.0976,0.0000,-8.2076,1.6814,-0.0000,0.0000,-0.0130,8.3807,0.0000,-7.0756,1.6948,-0.0000,2.0000,-0.0130,9.2349,1.1321
9.287,attack,0.050,2.0305,0.1015,0.0000,-8.2076,1.6814,-0.0000,0.0000,-0.0130,8.3807,0.0000,-7.0756,1.6948,-0.0000,2.0000,-0.0130,9.2349,1.1321
9.326,attack,0.050,1.9428,0.0971,0.0000,-9.0159,1.6957,-0.0000,0.0000,-0.0130,9.1764,0.0000,-7.3744,1.6884,-0.0000,2.0000,-0.0130,9.5275,1.6415
9.366,attack,0.050,2.0409,0.1020,0.0000,-9.0159,1.6957,-0.0000,0.0000,-0.0130,9.1764,0.0000,-7.3744,1.6884,-0.0000,2.0000,-0.0130,9.5275,1.6415
9.406,attack,0.050,1.9912,0.0996,0.0000,-9.0159,1.6957,-0.0000,0.0000,-0.0130,9.1764,0.0000,-7.0417,1.6778,-0.0000,2.0000,-0.0130,9.1985,1.9743
9.446,attack,0.050,2.1033,0.1052,0.0000,-8.1892,1.6775,-0.0000,0.0000,-0.0130,8.3619,0.0000,-7.0417,1.6778,-0.0000,2.0000,-0.0130,9.1985,1.1475
9.486,attack,0.050,2.0070,0.1003,0.0000,-8.1892,1.6775,-0.0000,0.0000,-0.0130,8.3619,0.0000,-7.0417,1.6778,-0.0000,2.0000,-0.0130,9.1985,1.1475
9.526,attack,0.050,2.0251,0.1013,0.0000,-8.9881,1.6838,-0.0000,0.0000,-0.0130,9.1468,0.0000,-7.3143,1.6733,-0.0000,2.0000,-0.0130,9.4658,1.6738
9.566,attack,0.050,2.0612,0.1031,0.0000,-8.9881,1.6838,-0.0000,0.0000,-0.0130,9.1468,0.0000,-7.3143,1.6733,-0.0000,2.0000,-0.0130,9.4658,1.6738
9.606,attack,0.050,2.0837,0.1042,0.0000,-8.9881,1.6838,-0.0000,0.0000,-0.0130,9.1468,0.0000,-7.1053,1.6829,-0.0000,2.0000,-0.0130,9.2619,1.8827
9.646,attack,0.050,2.0150,0.1007,0.0000,-8.1607,1.6856,-0.0000,0.0000,-0.0130,8.3356,0.0000,-7.1053,1.6829,-0.0000,2.0000,-0.0130,9.2619,1.0553
9.687,attack,0.050,2.0175,0.1009,0.0000,-8.1607,1.6856,-0.0000,0.0000,-0.0130,8.3356,0.0000,-7.1053,1.6829,-0.0000,2.0000,-0.0130,9.2619,1.0553
9.727,attack,0.050,2.0115,0.1006,0.0000,-8.9962,1.6788,-0.0000,0.0000,-0.0130,9.1539,0.0000,-7.3338,1.6880,-0.0000,2.0000,-0.0130,9.4875,1.6625
9.766,attack,0.050,2.0192,0.1010,0.0000,-8.9962,1.6788,-0.0000,0.0000,-0.0130,9.1539,0.0000,-7.3338,1.6880,-0.0000,2.0000,-0.0130,9.4875,1.6625
9.807,attack,0.050,2.0288,0.1014,0.0000,-8.9962,1.6788,-0.0000,0.0000,-0.0130,9.1539,0.0000,-7.0165,1.6775,-0.0000,2.0000,-0.0130,9.1736,1.9797
9.846,attack,0.050,1.9400,0.0970,0.0000,-8.1146,1.6736,-0.0000,0.0000,-0.0130,8.2880,0.0000,-7.0165,1.6775,-0.0000,2.0000,-0.0130,9.1736,1.0981
9.887,attack,0.050,1.9694,0.0985,0.0000,-8.1146,1.6736,-0.0000,0.0000,-0.0130,8.2880,0.0000,-7.0165,1.6775,-0.0000,2.0000,-0.0130,9.1736,1.0981
9.926,attack,0.050,1.8949,0.0947,0.0000,-8.8913,1.6754,-0.0000,0.0000,-0.0130,9.0502,0.0000,-7.3083,1.6731,-0.0000,2.0000,-0.0130,9.4598,1.5830
9.966,attack,0.050,1.9625,0.0981,0.0000,-8.8913,1.6754,-0.0000,0.0000,-0.0130,9.0502,0.0000,-7.3083,1.6731,-0.0000,2.0000,-0.0130,9.4598,1.5830
10.006,attack,0.050,1.9922,0.0996,0.0000,-8.8913,1.6754,-0.0000,0.0000,-0.0130,9.0502,0.0000,-6.9240,1.6816,-0.0000,2.0000,-0.0130,9.0835,1.9673
10.046,attack,0.050,1.9861,0.0993,0.0000,-8.0244,1.6828,-0.0000,0.0000,-0.0130,8.2017,0.0000,-6.9240,1.6816,-0.0000,2.0000,-0.0130,9.0835,1.1004
10.086,attack,0.050,1.9031,0.0952,0.0000,-8.0244,1.6828,-0.0000,0.0000,-0.0130,8.2017,0.0000,-6.9240,1.6816,-0.0000,2.0000,-0.0130,9.0835,1.1004
10.126,attack,0.050,2.0643,0.1032,0.0000,-8.8301,1.6857,-0.0000,0.0000,-0.0130,8.9920,0.0000,-7.1966,1.6706,-0.0000,2.0000,-0.0130,9.3494,1.6335
10.166,attack,0.050,2.0113,0.1006,0.0000,-8.8301,1.6857,-0.0000,0.0000,-0.0130,8.9920,0.0000,-7.1966,1.6706,-0.0000,2.0000,-0.0130,9.3494,1.6335
10.207,attack,0.050,1.9803,0.0990,0.0000,-8.8301,1.6857,-0.0000,0.0000,-0.0130,8.9920,0.0000,-7.8672,1.6805,-0.0000,2.0000,-0.0130,10.0114,0.9629
10.246,attack,0.050,2.0434,0.1022,0.0000,-8.4812,1.6878,-0.0000,0.0000,-0.0130,8.6501,0.0000,-7.8672,1.6805,-0.0000,2.0000,-0.0130,10.0114,0.6141
10.286,attack,0.050,2.0759,0.1038,0.0000,-8.4812,1.6878,-0.0000,0.0000,-0.0130,8.6501,0.0000,-7.8672,1.6805,-0.0000,2.0000,-0.0130,10.0114,0.6141
10.326,attack,0.050,2.0119,0.1006,0.0000,-9.4801,1.6858,-0.0000,0.0000,-0.0130,9.6311,0.0000,-7.7664,1.6756,-0.0000,2.0000,-0.0130,9.9113,1.7138
10.366,attack,0.050,2.0263,0.1013,0.0000,-9.4801,1.6858,-0.0000,0.0000,-0.0130,9.6311,0.0000,-7.7664,1.6756,-0.0000,2.0000,-0.0130,9.9113,1.7138
10.406,attack,0.050,1.9440,0.0972,0.0000,-9.4801,1.6858,-0.0000,0.0000,-0.0130,9.6311,0.0000,-7.5610,1.6706,-0.0000,2.0000,-0.0130,9.7081,1.9192
10.446,attack,0.050,2.0196,0.1010,0.0000,-8.6275,1.6726,-0.0000,0.0000,-0.0130,8.7906,0.0000,-7.5610,1.6706,-0.0000,2.0000,-0.0130,9.7081,1.0665
10.486,attack,0.050,1.9797,0.0990,0.0000,-8.6275,1.6726,-0.0000,0.0000,-0.0130,8.7906,0.0000,-7.5610,1.6706,-0.0000,2.0000,-0.0130,9.7081,1.0665
10.526,attack,0.050,1.9585,0.0979,0.0000,-9.4503,1.6580,-0.0000,0.0000,-0.0130,9.5969,0.0000,-7.7826,1.6681,-0.0000,2.0000,-0.0130,9.9260,1.6677
10.566,attack,0.050,1.9779,0.0989,0.0000,-9.4503,1.6580,-0.0000,0.0000,-0.0130,9.5969,0.0000,-7.7826,1.6681,-0.0000,2.0000,-0.0130,9.9260,1.6677
10.606,attack,0.050,1.9932,0.0997,0.0000,-9.4503,1.6580,-0.0000,0.0000,-0.0130,9.5969,0.0000,-7.5346,1.6595,-0.0000,2.0000,-0.0130,9.6802,1.9157
10.646,attack,0.050,1.9506,0.0975,0.0000,-8.5949,1.6644,-0.0000,0.0000,-0.0130,8.7571,0.0000,-7.5346,1.6595,-0.0000,2.0000,-0.0130,9.6802,1.0603
10.686,attack,0.050,1.9890,0.0994,0.0000,-8.5949,1.6644,-0.0000,0.0000,-0.0130,8.7571,0.0000,-7.5346,1.6595,-0.0000,2.0000,-0.0130,9.6802,1.0603
10.729,attack,0.050,2.0764,0.1038,0.0000,-9.4829,1.6758,-0.0000,0.0000,-0.0130,9.6321,0.0000,-7.8118,1.6676,-0.0000,2.0000,-0.0130,9.9547,1.6712
10.767,attack,0.050,2.0026,0.1001,0.0000,-9.4829,1.6758,-0.0000,0.0000,-0.0130,9.6321,0.0000,-7.8118,1.6676,-0.0000,2.0000,-0.0130,9.9547,1.6712
10.806,attack,0.050,2.0833,0.1042,0.0000,-9.4829,1.6758,-0.0000,0.0000,-0.0130,9.6321,0.0000,-7.5771,1.6937,-0.0000,2.0000,-0.0130,9.7280,1.9059
10.846,attack,0.050,2.0155,0.1008,0.0000,-8.6572,1.6838,-0.0000,0.0000,-0.0130,8.8219,0.0000,-7.5771,1.6937,-0.0000,2.0000,-0.0130,9.7280,1.0802
10.889,attack,0.050,2.0989,0.1049,0.0000,-8.6572,1.6838,-0.0000,0.0000,-0.0130,8.8219,0.0000,-7.5771,1.6937,-0.0000,2.0000,-0.0130,9.7280,1.0802
10.927,attack,0.050,2.0076,0.1004,0.0000,-9.5114,1.6756,-0.0000,0.0000,-0.0130,9.6601,0.0000,-7.8394,1.6883,-0.0000,2.0000,-0.0130,9.9854,1.6720
10.966,attack,0.050,1.9801,0.0990,0.0000,-9.5114,1.6756,-0.0000,0.0000,-0.0130,9.6601,0.0000,-7.8394,1.6883,-0.0000,2.0000,-0.0130,9.9854,1.6720
11.006,attack,0.050,2.0061,0.1003,0.0000,-9.5114,1.6756,-0.0000,0.0000,-0.0130,9.6601,0.0000,-7.6690,1.6834,-0.0000,2.0000,-0.0130,9.8167,1.8423
11.046,attack,0.050,1.8966,0.0948,0.0000,-8.7426,1.6853,-0.0000,0.0000,-0.0130,8.9060,0.0000,-7.6690,1.6834,-0.0000,2.0000,-0.0130,9.8167,1.0735
11.087,attack,0.050,1.9284,0.0964,0.0000,-8.7426,1.6853,-0.0000,0.0000,-0.0130,8.9060,0.0000,-7.6690,1.6834,-0.0000,2.0000,-0.0130,9.8167,1.0735
11.126,attack,0.050,1.9879,0.0994,0.0000,-9.5871,1.6834,-0.0000,0.0000,-0.0130,9.7360,0.0000,-7.9141,1.6808,-0.0000,2.0000,-0.0130,10.0577,1.6730
11.166,attack,0.050,2.0408,0.1020,0.0000,-9.5871,1.6834,-0.0000,0.0000,-0.0130,9.7360,0.0000,-7.9141,1.6808,-0.0000,2.0000,-0.0130,10.0577,1.6730
11.206,attack,0.050,1.9978,0.0999,0.0000,-9.5871,1.6834,-0.0000,0.0000,-0.0130,9.7360,0.0000,-7.6786,1.7056,-0.0000,2.0000,-0.0130,9.8300,1.9086
11.246,attack,0.050,2.0526,0.1026,0.0000,-8.7607,1.6891,-0.0000,0.0000,-0.0130,8.9245,0.0000,-7.6786,1.7056,-0.0000,2.0000,-0.0130,9.8300,1.0822
11.286,attack,0.050,1.9729,0.0986,0.0000,-8.7607,1.6891,-0.0000,0.0000,-0.0130,8.9245,0.0000,-7.6786,1.7056,-0.0000,2.0000,-0.0130,9.8300,1.0822
11.326,attack,0.050,1.9209,0.0960,0.0000,-9.5457,1.7074,-0.0000,0.0000,-0.0130,9.6995,0.0000,-7.9516,1.6979,-0.0000,2.0000,-0.0130,10.0976,1.5941
11.367,attack,0.050,1.9083,0.0954,0.0000,-9.5457,1.7074,-0.0000,0.0000,-0.0130,9.6995,0.0000,-7.9516,1.6979,-0.0000,2.0000,-0.0130,10.0976,1.5941
11.406,attack,0.050,1.9743,0.0987,0.0000,-9.5457,1.7074,-0.0000,0.0000,-0.0130,9.6995,0.0000,-7.6375,1.7040,-0.0000,2.0000,-0.0130,9.7893,1.9082
11.447,attack,0.050,1.9571,0.0979,0.0000,-8.7784,1.6969,-0.0000,0.0000,-0.0130,8.9434,0.0000,-7.6375,1.7040,-0.0000,2.0000,-0.0130,9.7893,1.1410
11.487,attack,0.050,2.0087,0.1004,0.0000,-8.7784,1.6969,-0.0000,0.0000,-0.0130,8.9434,0.0000,-7.6375,1.7040,-0.0000,2.0000,-0.0130,9.7893,1.1410
