t_s,phase,mode,msg_age_s,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
41.485,attack,delayed,5.002,0.0000,-8.5627,1.2539,-0.0000,0.0000,-0.0130,8.6559,0.0000,-6.4952,1.2583,-0.0000,2.0000,-0.0130,8.5898
41.525,attack,delayed,5.002,0.0000,-8.5627,1.2539,-0.0000,0.0000,-0.0130,8.6559,0.0000,-6.5285,1.2464,-0.0000,2.0000,-0.0130,8.6210
41.565,attack,delayed,5.001,0.0000,-8.5243,1.2554,-0.0000,0.0000,-0.0130,8.6182,0.0000,-6.5285,1.2464,-0.0000,2.0000,-0.0130,8.6210
41.605,attack,delayed,5.002,0.0000,-8.5243,1.2554,-0.0000,0.0000,-0.0130,8.6182,0.0000,-6.5285,1.2464,-0.0000,2.0000,-0.0130,8.6210
41.645,attack,delayed,5.002,0.0000,-8.5167,1.2628,-0.0000,0.0000,-0.0130,8.6118,0.0000,-6.4656,1.2412,-0.0000,2.0000,-0.0130,8.5580
41.685,attack,delayed,5.002,0.0000,-8.5167,1.2628,-0.0000,0.0000,-0.0130,8.6118,0.0000,-6.4656,1.2412,-0.0000,2.0000,-0.0130,8.5580
41.725,attack,delayed,5.002,0.0000,-8.5167,1.2628,-0.0000,0.0000,-0.0130,8.6118,0.0000,-6.4588,1.2621,-0.0000,2.0000,-0.0130,8.5544
41.765,attack,delayed,5.035,0.0000,-8.4661,1.2437,-0.0000,0.0000,-0.0130,8.5588,0.0000,-6.4588,1.2621,-0.0000,2.0000,-0.0130,8.5544
41.805,attack,delayed,5.002,0.0000,-8.4661,1.2437,-0.0000,0.0000,-0.0130,8.5588,0.0000,-6.4588,1.2621,-0.0000,2.0000,-0.0130,8.5544
41.845,attack,delayed,5.002,0.0000,-8.3907,1.2595,-0.0000,0.0000,-0.0130,8.4867,0.0000,-6.4509,1.2706,-0.0000,2.0000,-0.0130,8.5478
41.886,attack,delayed,5.003,0.0000,-8.3907,1.2595,-0.0000,0.0000,-0.0130,8.4867,0.0000,-6.4509,1.2706,-0.0000,2.0000,-0.0130,8.5478
41.925,attack,delayed,5.001,0.0000,-8.3907,1.2595,-0.0000,0.0000,-0.0130,8.4867,0.0000,-6.4438,1.2689,-0.0000,2.0000,-0.0130,8.5405
41.965,attack,delayed,5.001,0.0000,-8.5102,1.2561,-0.0000,0.0000,-0.0130,8.6043,0.0000,-6.4438,1.2689,-0.0000,2.0000,-0.0130,8.5405
42.005,attack,delayed,5.002,0.0000,-8.5102,1.2561,-0.0000,0.0000,-0.0130,8.6043,0.0000,-6.4438,1.2689,-0.0000,2.0000,-0.0130,8.5405
42.045,attack,delayed,5.002,0.0000,-8.5404,1.2616,-0.0000,0.0000,-0.0130,8.6350,0.0000,-6.5361,1.2639,-0.0000,2.0000,-0.0130,8.6311
42.085,attack,delayed,5.002,0.0000,-8.5404,1.2616,-0.0000,0.0000,-0.0130,8.6350,0.0000,-6.5361,1.2639,-0.0000,2.0000,-0.0130,8.6311
42.125,attack,delayed,5.002,0.0000,-8.5404,1.2616,-0.0000,0.0000,-0.0130,8.6350,0.0000,-6.5359,1.2699,-0.0000,2.0000,-0.0130,8.6318
42.165,attack,delayed,5.002,0.0000,-8.5507,1.2455,-0.0000,0.0000,-0.0130,8.6428,0.0000,-6.5359,1.2699,-0.0000,2.0000,-0.0130,8.6318
42.205,attack,delayed,5.002,0.0000,-8.5507,1.2455,-0.0000,0.0000,-0.0130,8.6428,0.0000,-6.5359,1.2699,-0.0000,2.0000,-0.0130,8.6318
42.246,attack,delayed,5.001,0.0000,-8.5893,1.2660,-0.0000,0.0000,-0.0130,8.6840,0.0000,-6.5802,1.2550,-0.0000,2.0000,-0.0130,8.6734
42.285,attack,delayed,5.001,0.0000,-8.5893,1.2660,-0.0000,0.0000,-0.0130,8.6840,0.0000,-6.5802,1.2550,-0.0000,2.0000,-0.0130,8.6734
42.325,attack,delayed,5.000,0.0000,-8.5893,1.2660,-0.0000,0.0000,-0.0130,8.6840,0.0000,-6.5690,1.2712,-0.0000,2.0000,-0.0130,8.6647
42.365,attack,delayed,5.002,0.0000,-8.6088,1.2769,-0.0000,0.0000,-0.0130,8.7049,0.0000,-6.5690,1.2712,-0.0000,2.0000,-0.0130,8.6647
42.405,attack,delayed,5.001,0.0000,-8.6088,1.2769,-0.0000,0.0000,-0.0130,8.7049,0.0000,-6.5690,1.2712,-0.0000,2.0000,-0.0130,8.6647
42.445,attack,delayed,5.002,0.0000,-8.6259,1.2736,-0.0000,0.0000,-0.0130,8.7213,0.0000,-6.5717,1.2800,-0.0000,2.0000,-0.0130,8.6687
42.486,attack,delayed,5.003,0.0000,-8.6259,1.2736,-0.0000,0.0000,-0.0130,8.7213,0.0000,-6.5717,1.2800,-0.0000,2.0000,-0.0130,8.6687
42.525,attack,delayed,5.002,0.0000,-8.6259,1.2736,-0.0000,0.0000,-0.0130,8.7213,0.0000,-6.5923,1.2409,-0.0000,2.0000,-0.0130,8.6833
42.565,attack,delayed,5.001,0.0000,-8.5803,1.2753,-0.0000,0.0000,-0.0130,8.6765,0.0000,-6.5923,1.2409,-0.0000,2.0000,-0.0130,8.6833
42.605,attack,delayed,5.002,0.0000,-8.5803,1.2753,-0.0000,0.0000,-0.0130,8.6765,0.0000,-6.5923,1.2409,-0.0000,2.0000,-0.0130,8.6833
42.646,attack,delayed,5.003,0.0000,-8.6006,1.2720,-0.0000,0.0000,-0.0130,8.6961,0.0000,-6.6040,1.2805,-0.0000,2.0000,-0.0130,8.7007
42.685,attack,delayed,5.001,0.0000,-8.6006,1.2720,-0.0000,0.0000,-0.0130,8.6961,0.0000,-6.6040,1.2805,-0.0000,2.0000,-0.0130,8.7007
42.725,attack,delayed,5.001,0.0000,-8.6006,1.2720,-0.0000,0.0000,-0.0130,8.6961,0.0000,-6.6337,1.2710,-0.0000,2.0000,-0.0130,8.7286
42.766,attack,delayed,5.002,0.0000,-8.6168,1.2775,-0.0000,0.0000,-0.0130,8.7129,0.0000,-6.6337,1.2710,-0.0000,2.0000,-0.0130,8.7286
42.805,attack,delayed,5.002,0.0000,-8.6168,1.2775,-0.0000,0.0000,-0.0130,8.7129,0.0000,-6.6337,1.2710,-0.0000,2.0000,-0.0130,8.7286
42.846,attack,delayed,5.003,0.0000,-8.6159,1.2669,-0.0000,0.0000,-0.0130,8.7104,0.0000,-6.5661,1.2964,-0.0000,2.0000,-0.0130,8.6656
42.885,attack,delayed,5.036,0.0000,-8.6159,1.2669,-0.0000,0.0000,-0.0130,8.7104,0.0000,-6.5661,1.2964,-0.0000,2.0000,-0.0130,8.6656
42.925,attack,delayed,5.002,0.0000,-8.6159,1.2669,-0.0000,0.0000,-0.0130,8.7104,0.0000,-6.6512,1.2781,-0.0000,2.0000,-0.0130,8.7470
42.965,attack,delayed,5.001,0.0000,-8.6647,1.2841,-0.0000,0.0000,-0.0130,8.7612,0.0000,-6.6512,1.2781,-0.0000,2.0000,-0.0130,8.7470
43.005,attack,delayed,5.002,0.0000,-8.6647,1.2841,-0.0000,0.0000,-0.0130,8.7612,0.0000,-6.6512,1.2781,-0.0000,2.0000,-0.0130,8.7470
43.045,attack,delayed,5.002,0.0000,-8.6986,1.2703,-0.0000,0.0000,-0.0130,8.7927,0.0000,-6.7059,1.2650,-0.0000,2.0000,-0.0130,8.7992
43.085,attack,delayed,5.002,0.0000,-8.6986,1.2703,-0.0000,0.0000,-0.0130,8.7927,0.0000,-6.7059,1.2650,-0.0000,2.0000,-0.0130,8.7992
43.125,attack,delayed,5.002,0.0000,-8.6986,1.2703,-0.0000,0.0000,-0.0130,8.7927,0.0000,-6.7418,1.2666,-0.0000,2.0000,-0.0130,8.8349
43.165,attack,delayed,5.001,0.0000,-8.7748,1.2625,-0.0000,0.0000,-0.0130,8.8670,0.0000,-6.7418,1.2666,-0.0000,2.0000,-0.0130,8.8349
43.205,attack,delayed,5.001,0.0000,-8.7748,1.2625,-0.0000,0.0000,-0.0130,8.8670,0.0000,-6.7418,1.2666,-0.0000,2.0000,-0.0130,8.8349
43.245,attack,delayed,5.003,0.0000,-8.7154,1.2629,-0.0000,0.0000,-0.0130,8.8082,0.0000,-6.7496,1.2780,-0.0000,2.0000,-0.0130,8.8443
43.286,attack,delayed,5.003,0.0000,-8.7154,1.2629,-0.0000,0.0000,-0.0130,8.8082,0.0000,-6.7496,1.2780,-0.0000,2.0000,-0.0130,8.8443
43.326,attack,delayed,5.002,0.0000,-8.7154,1.2629,-0.0000,0.0000,-0.0130,8.8082,0.0000,-6.7458,1.2713,-0.0000,2.0000,-0.0130,8.8396
43.365,attack,delayed,5.036,0.0000,-8.7131,1.2722,-0.0000,0.0000,-0.0130,8.8074,0.0000,-6.7458,1.2713,-0.0000,2.0000,-0.0130,8.8396
43.405,attack,delayed,5.003,0.0000,-8.7131,1.2722,-0.0000,0.0000,-0.0130,8.8074,0.0000,-6.7458,1.2713,-0.0000,2.0000,-0.0130,8.8396
43.445,attack,delayed,5.002,0.0000,-8.7175,1.2686,-0.0000,0.0000,-0.0130,8.8112,0.0000,-6.7530,1.2752,-0.0000,2.0000,-0.0130,8.8473
43.485,attack,delayed,5.002,0.0000,-8.7175,1.2686,-0.0000,0.0000,-0.0130,8.8112,0.0000,-6.7530,1.2752,-0.0000,2.0000,-0.0130,8.8473
43.525,attack,delayed,5.001,0.0000,-8.7175,1.2686,-0.0000,0.0000,-0.0130,8.8112,0.0000,-6.7203,1.2609,-0.0000,2.0000,-0.0130,8.8128
43.565,attack,delayed,5.001,0.0000,-8.6310,1.2709,-0.0000,0.0000,-0.0130,8.7260,0.0000,-6.7203,1.2609,-0.0000,2.0000,-0.0130,8.8128
43.605,attack,delayed,5.001,0.0000,-8.6310,1.2709,-0.0000,0.0000,-0.0130,8.7260,0.0000,-6.7203,1.2609,-0.0000,2.0000,-0.0130,8.8128
43.645,attack,delayed,5.002,0.0000,-8.5700,1.2850,-0.0000,0.0000,-0.0130,8.6677,0.0000,-6.5501,1.2821,-0.0000,2.0000,-0.0130,8.6476
43.685,attack,delayed,5.002,0.0000,-8.5700,1.2850,-0.0000,0.0000,-0.0130,8.6677,0.0000,-6.5501,1.2821,-0.0000,2.0000,-0.0130,8.6476
43.726,attack,delayed,5.002,0.0000,-8.5700,1.2850,-0.0000,0.0000,-0.0130,8.6677,0.0000,-6.5500,1.2876,-0.0000,2.0000,-0.0130,8.6483
43.765,attack,delayed,5.001,0.0000,-8.5866,1.2738,-0.0000,0.0000,-0.0130,8.6825,0.0000,-6.5500,1.2876,-0.0000,2.0000,-0.0130,8.6483
43.807,attack,delayed,5.004,0.0000,-8.5866,1.2738,-0.0000,0.0000,-0.0130,8.6825,0.0000,-6.5500,1.2876,-0.0000,2.0000,-0.0130,8.6483
43.846,attack,delayed,5.033,0.0000,-8.6123,1.2956,-0.0000,0.0000,-0.0130,8.7111,0.0000,-6.5698,1.2874,-0.0000,2.0000,-0.0130,8.6679
43.885,attack,delayed,5.034,0.0000,-8.6123,1.2956,-0.0000,0.0000,-0.0130,8.7111,0.0000,-6.5698,1.2874,-0.0000,2.0000,-0.0130,8.6679
43.925,attack,delayed,5.002,0.0000,-8.6123,1.2956,-0.0000,0.0000,-0.0130,8.7111,0.0000,-6.6164,1.3001,-0.0000,2.0000,-0.0130,8.7159
43.965,attack,delayed,5.000,0.0000,-8.6077,1.3024,-0.0000,0.0000,-0.0130,8.7077,0.0000,-6.6164,1.3001,-0.0000,2.0000,-0.0130,8.7159
44.005,attack,delayed,5.001,0.0000,-8.6077,1.3024,-0.0000,0.0000,-0.0130,8.7077,0.0000,-6.6164,1.3001,-0.0000,2.0000,-0.0130,8.7159
44.046,attack,delayed,5.003,0.0000,-8.6538,1.2883,-0.0000,0.0000,-0.0130,8.7511,0.0000,-6.6435,1.3231,-0.0000,2.0000,-0.0130,8.7462
44.085,attack,delayed,5.002,0.0000,-8.6538,1.2883,-0.0000,0.0000,-0.0130,8.7511,0.0000,-6.6435,1.3231,-0.0000,2.0000,-0.0130,8.7462
44.126,attack,delayed,5.003,0.0000,-8.6538,1.2883,-0.0000,0.0000,-0.0130,8.7511,0.0000,-6.5718,1.2951,-0.0000,2.0000,-0.0130,8.6710
44.165,attack,delayed,5.001,0.0000,-8.5817,1.2934,-0.0000,0.0000,-0.0130,8.6806,0.0000,-6.5718,1.2951,-0.0000,2.0000,-0.0130,8.6710
44.205,attack,delayed,5.001,0.0000,-8.5817,1.2934,-0.0000,0.0000,-0.0130,8.6806,0.0000,-6.5718,1.2951,-0.0000,2.0000,-0.0130,8.6710
44.245,attack,delayed,5.002,0.0000,-8.5449,1.2883,-0.0000,0.0000,-0.0130,8.6434,0.0000,-6.6249,1.2904,-0.0000,2.0000,-0.0130,8.7228
44.285,attack,delayed,5.002,0.0000,-8.5449,1.2883,-0.0000,0.0000,-0.0130,8.6434,0.0000,-6.6249,1.2904,-0.0000,2.0000,-0.0130,8.7228
44.325,attack,delayed,5.002,0.0000,-8.5449,1.2883,-0.0000,0.0000,-0.0130,8.6434,0.0000,-6.5299,1.2968,-0.0000,2.0000,-0.0130,8.6299
44.365,attack,delayed,5.002,0.0000,-8.5815,1.2979,-0.0000,0.0000,-0.0130,8.6811,0.0000,-6.5299,1.2968,-0.0000,2.0000,-0.0130,8.6299
44.405,attack,delayed,5.002,0.0000,-8.5815,1.2979,-0.0000,0.0000,-0.0130,8.6811,0.0000,-6.5299,1.2968,-0.0000,2.0000,-0.0130,8.6299
44.445,attack,delayed,5.002,0.0000,-8.6100,1.3106,-0.0000,0.0000,-0.0130,8.7111,0.0000,-6.5966,1.2992,-0.0000,2.0000,-0.0130,8.6962
44.485,attack,delayed,5.001,0.0000,-8.6100,1.3106,-0.0000,0.0000,-0.0130,8.7111,0.0000,-6.5966,1.2992,-0.0000,2.0000,-0.0130,8.6962
44.525,attack,delayed,5.002,0.0000,-8.6100,1.3106,-0.0000,0.0000,-0.0130,8.7111,0.0000,-6.5920,1.3166,-0.0000,2.0000,-0.0130,8.6943
44.565,attack,delayed,5.001,0.0000,-8.6246,1.3013,-0.0000,0.0000,-0.0130,8.7242,0.0000,-6.5920,1.3166,-0.0000,2.0000,-0.0130,8.6943
44.606,attack,delayed,5.002,0.0000,-8.6246,1.3013,-0.0000,0.0000,-0.0130,8.7242,0.0000,-6.5920,1.3166,-0.0000,2.0000,-0.0130,8.6943
44.646,attack,delayed,5.002,0.0000,-8.6655,1.3206,-0.0000,0.0000,-0.0130,8.7675,0.0000,-6.6006,1.3050,-0.0000,2.0000,-0.0130,8.7010
44.685,attack,delayed,5.003,0.0000,-8.6655,1.3206,-0.0000,0.0000,-0.0130,8.7675,0.0000,-6.6006,1.3050,-0.0000,2.0000,-0.0130,8.7010
44.725,attack,delayed,5.002,0.0000,-8.6655,1.3206,-0.0000,0.0000,-0.0130,8.7675,0.0000,-6.6345,1.3022,-0.0000,2.0000,-0.0130,8.7341
44.765,attack,delayed,5.001,0.0000,-8.7241,1.2965,-0.0000,0.0000,-0.0130,8.8218,0.0000,-6.6345,1.3022,-0.0000,2.0000,-0.0130,8.7341
44.805,attack,delayed,5.002,0.0000,-8.7241,1.2965,-0.0000,0.0000,-0.0130,8.8218,0.0000,-6.6345,1.3022,-0.0000,2.0000,-0.0130,8.7341
44.845,attack,delayed,5.002,0.0000,-8.6831,1.2962,-0.0000,0.0000,-0.0130,8.7813,0.0000,-6.7238,1.3014,-0.0000,2.0000,-0.0130,8.8223
44.885,attack,delayed,5.001,0.0000,-8.6831,1.2962,-0.0000,0.0000,-0.0130,8.7813,0.0000,-6.7238,1.3014,-0.0000,2.0000,-0.0130,8.8223
44.925,attack,delayed,5.002,0.0000,-8.6831,1.2962,-0.0000,0.0000,-0.0130,8.7813,0.0000,-6.7219,1.2933,-0.0000,2.0000,-0.0130,8.8192
44.966,attack,delayed,5.036,0.0000,-8.7445,1.3021,-0.0000,0.0000,-0.0130,8.8429,0.0000,-6.7219,1.2933,-0.0000,2.0000,-0.0130,8.8192
45.005,attack,delayed,5.002,0.0000,-8.7445,1.3021,-0.0000,0.0000,-0.0130,8.8429,0.0000,-6.7219,1.2933,-0.0000,2.0000,-0.0130,8.8192
45.045,attack,delayed,5.000,0.0000,-8.7528,1.3032,-0.0000,0.0000,-0.0130,8.8512,0.0000,-6.7022,1.3096,-0.0000,2.0000,-0.0130,8.8021
45.085,attack,delayed,5.002,0.0000,-8.7528,1.3032,-0.0000,0.0000,-0.0130,8.8512,0.0000,-6.7022,1.3096,-0.0000,2.0000,-0.0130,8.8021
45.125,attack,delayed,5.001,0.0000,-8.7528,1.3032,-0.0000,0.0000,-0.0130,8.8512,0.0000,-6.7165,1.3149,-0.0000,2.0000,-0.0130,8.8170
45.165,attack,delayed,5.001,0.0000,-8.7019,1.3045,-0.0000,0.0000,-0.0130,8.8011,0.0000,-6.7165,1.3149,-0.0000,2.0000,-0.0130,8.8170
45.205,attack,delayed,5.001,0.0000,-8.7019,1.3045,-0.0000,0.0000,-0.0130,8.8011,0.0000,-6.7165,1.3149,-0.0000,2.0000,-0.0130,8.8170
45.247,attack,delayed,5.003,0.0000,-8.7191,1.3104,-0.0000,0.0000,-0.0130,8.8189,0.0000,-6.7014,1.2950,-0.0000,2.0000,-0.0130,8.7992
45.285,attack,delayed,5.001,0.0000,-8.7191,1.3104,-0.0000,0.0000,-0.0130,8.8189,0.0000,-6.7014,1.2950,-0.0000,2.0000,-0.0130,8.7992
45.325,attack,delayed,5.002,0.0000,-8.7191,1.3104,-0.0000,0.0000,-0.0130,8.8189,0.0000,-6.7181,1.3132,-0.0000,2.0000,-0.0130,8.8184
45.365,attack,delayed,5.001,0.0000,-8.7192,1.3203,-0.0000,0.0000,-0.0130,8.8206,0.0000,-6.7181,1.3132,-0.0000,2.0000,-0.0130,8.8184
45.405,attack,delayed,5.002,0.0000,-8.7192,1.3203,-0.0000,0.0000,-0.0130,8.8206,0.0000,-6.7181,1.3132,-0.0000,2.0000,-0.0130,8.8184
45.445,attack,delayed,5.035,0.0000,-8.6026,1.3030,-0.0000,0.0000,-0.0130,8.7026,0.0000,-6.6428,1.3131,-0.0000,2.0000,-0.0130,8.7439
45.485,attack,delayed,5.002,0.0000,-8.6026,1.3030,-0.0000,0.0000,-0.0130,8.7026,0.0000,-6.6428,1.3131,-0.0000,2.0000,-0.0130,8.7439
45.525,attack,delayed,5.001,0.0000,-8.6026,1.3030,-0.0000,0.0000,-0.0130,8.7026,0.0000,-6.6088,1.3004,-0.0000,2.0000,-0.0130,8.7084
45.565,attack,delayed,5.001,0.0000,-8.5930,1.3210,-0.0000,0.0000,-0.0130,8.6960,0.0000,-6.6088,1.3004,-0.0000,2.0000,-0.0130,8.7084
45.605,attack,delayed,5.001,0.0000,-8.5930,1.3210,-0.0000,0.0000,-0.0130,8.6960,0.0000,-6.6088,1.3004,-0.0000,2.0000,-0.0130,8.7084
45.645,attack,delayed,5.034,0.0000,-8.5894,1.3187,-0.0000,0.0000,-0.0130,8.6920,0.0000,-6.5793,1.3277,-0.0000,2.0000,-0.0130,8.6835
45.685,attack,delayed,5.001,0.0000,-8.5894,1.3187,-0.0000,0.0000,-0.0130,8.6920,0.0000,-6.5793,1.3277,-0.0000,2.0000,-0.0130,8.6835
45.725,attack,delayed,5.001,0.0000,-8.5894,1.3187,-0.0000,0.0000,-0.0130,8.6920,0.0000,-6.5318,1.3113,-0.0000,2.0000,-0.0130,8.6340
45.765,attack,delayed,5.002,0.0000,-8.5787,1.3080,-0.0000,0.0000,-0.0130,8.6798,0.0000,-6.5318,1.3113,-0.0000,2.0000,-0.0130,8.6340
45.807,attack,delayed,5.000,0.0000,-8.5787,1.3080,-0.0000,0.0000,-0.0130,8.6798,0.0000,-6.5318,1.3113,-0.0000,2.0000,-0.0130,8.6340
45.846,attack,delayed,5.001,0.0000,-8.5787,1.3080,-0.0000,0.0000,-0.0130,8.6798,0.0000,-6.5735,1.2819,-0.0000,2.0000,-0.0130,8.6707
45.885,attack,delayed,5.002,0.0000,-8.5645,1.2981,-0.0000,0.0000,-0.0130,8.6643,0.0000,-6.5735,1.2819,-0.0000,2.0000,-0.0130,8.6707
45.925,attack,delayed,5.032,0.0000,-8.5645,1.2981,-0.0000,0.0000,-0.0130,8.6643,0.0000,-6.5171,1.2975,-0.0000,2.0000,-0.0130,8.6174
45.965,attack,delayed,5.034,0.0000,-8.5763,1.2775,-0.0000,0.0000,-0.0130,8.6729,0.0000,-6.5171,1.2975,-0.0000,2.0000,-0.0130,8.6174
46.005,attack,delayed,5.002,0.0000,-8.5763,1.2775,-0.0000,0.0000,-0.0130,8.6729,0.0000,-6.5171,1.2975,-0.0000,2.0000,-0.0130,8.6174
46.045,attack,delayed,5.002,0.0000,-8.5153,1.2744,-0.0000,0.0000,-0.0130,8.6121,0.0000,-6.5003,1.2742,-0.0000,2.0000,-0.0130,8.5972
46.085,attack,delayed,5.037,0.0000,-8.5153,1.2744,-0.0000,0.0000,-0.0130,8.6121,0.0000,-6.5003,1.2742,-0.0000,2.0000,-0.0130,8.5972
46.125,attack,delayed,5.001,0.0000,-8.5153,1.2744,-0.0000,0.0000,-0.0130,8.6121,0.0000,-6.4049,1.2682,-0.0000,2.0000,-0.0130,8.5020
46.165,attack,delayed,5.002,0.0000,-8.4586,1.2714,-0.0000,0.0000,-0.0130,8.5556,0.0000,-6.4049,1.2682,-0.0000,2.0000,-0.0130,8.5020
46.205,attack,delayed,5.002,0.0000,-8.4586,1.2714,-0.0000,0.0000,-0.0130,8.5556,0.0000,-6.4049,1.2682,-0.0000,2.0000,-0.0130,8.5020
46.245,attack,delayed,5.002,0.0000,-8.4076,1.2637,-0.0000,0.0000,-0.0130,8.5040,0.0000,-6.4373,1.2941,-0.0000,2.0000,-0.0130,8.5379
46.285,attack,delayed,5.001,0.0000,-8.4076,1.2637,-0.0000,0.0000,-0.0130,8.5040,0.0000,-6.4373,1.2941,-0.0000,2.0000,-0.0130,8.5379
46.325,attack,delayed,5.001,0.0000,-8.4076,1.2637,-0.0000,0.0000,-0.0130,8.5040,0.0000,-6.4147,1.2666,-0.0000,2.0000,-0.0130,8.5115
46.365,attack,delayed,5.002,0.0000,-8.4167,1.2760,-0.0000,0.0000,-0.0130,8.5148,0.0000,-6.4147,1.2666,-0.0000,2.0000,-0.0130,8.5115
46.405,attack,delayed,5.002,0.0000,-8.4167,1.2760,-0.0000,0.0000,-0.0130,8.5148,0.0000,-6.4147,1.2666,-0.0000,2.0000,-0.0130,8.5115
46.445,attack,delayed,5.001,0.0000,-8.3883,1.2702,-0.0000,0.0000,-0.0130,8.4859,0.0000,-6.4146,1.2622,-0.0000,2.0000,-0.0130,8.5107
46.485,attack,delayed,5.001,0.0000,-8.3883,1.2702,-0.0000,0.0000,-0.0130,8.4859,0.0000,-6.4146,1.2622,-0.0000,2.0000,-0.0130,8.5107
46.525,attack,delayed,5.002,0.0000,-8.3883,1.2702,-0.0000,0.0000,-0.0130,8.4859,0.0000,-6.3778,1.2590,-0.0000,2.0000,-0.0130,8.4738
46.565,attack,delayed,5.001,0.0000,-8.4309,1.2687,-0.0000,0.0000,-0.0130,8.5277,0.0000,-6.3778,1.2590,-0.0000,2.0000,-0.0130,8.4738
46.605,attack,delayed,5.002,0.0000,-8.4309,1.2687,-0.0000,0.0000,-0.0130,8.5277,0.0000,-6.3778,1.2590,-0.0000,2.0000,-0.0130,8.4738
46.645,attack,delayed,5.001,0.0000,-8.3926,1.2584,-0.0000,0.0000,-0.0130,8.4883,0.0000,-6.4199,1.2751,-0.0000,2.0000,-0.0130,8.5178
46.685,attack,delayed,5.002,0.0000,-8.3926,1.2584,-0.0000,0.0000,-0.0130,8.4883,0.0000,-6.4199,1.2751,-0.0000,2.0000,-0.0130,8.5178
46.725,attack,delayed,5.001,0.0000,-8.3926,1.2584,-0.0000,0.0000,-0.0130,8.4883,0.0000,-6.3652,1.2608,-0.0000,2.0000,-0.0130,8.4616
46.765,attack,delayed,5.001,0.0000,-8.3252,1.2577,-0.0000,0.0000,-0.0130,8.4216,0.0000,-6.3652,1.2608,-0.0000,2.0000,-0.0130,8.4616
46.805,attack,delayed,5.001,0.0000,-8.3252,1.2577,-0.0000,0.0000,-0.0130,8.4216,0.0000,-6.3652,1.2608,-0.0000,2.0000,-0.0130,8.4616
46.845,attack,delayed,5.001,0.0000,-8.3205,1.2308,-0.0000,0.0000,-0.0130,8.4129,0.0000,-6.2577,1.2369,-0.0000,2.0000,-0.0130,8.3518
46.885,attack,delayed,5.001,0.0000,-8.3205,1.2308,-0.0000,0.0000,-0.0130,8.4129,0.0000,-6.2577,1.2369,-0.0000,2.0000,-0.0130,8.3518
46.925,attack,delayed,5.001,0.0000,-8.3205,1.2308,-0.0000,0.0000,-0.0130,8.4129,0.0000,-6.3584,1.2269,-0.0000,2.0000,-0.0130,8.4499
46.965,attack,delayed,5.001,0.0000,-8.3159,1.2363,-0.0000,0.0000,-0.0130,8.4092,0.0000,-6.3584,1.2269,-0.0000,2.0000,-0.0130,8.4499
47.005,attack,delayed,5.002,0.0000,-8.3159,1.2363,-0.0000,0.0000,-0.0130,8.4092,0.0000,-6.3584,1.2269,-0.0000,2.0000,-0.0130,8.4499
47.045,attack,delayed,5.001,0.0000,-8.2167,1.2134,-0.0000,0.0000,-0.0130,8.3078,0.0000,-6.2493,1.2206,-0.0000,2.0000,-0.0130,8.3410
47.085,attack,delayed,5.001,0.0000,-8.2167,1.2134,-0.0000,0.0000,-0.0130,8.3078,0.0000,-6.2493,1.2206,-0.0000,2.0000,-0.0130,8.3410
47.125,attack,delayed,5.036,0.0000,-8.2167,1.2134,-0.0000,0.0000,-0.0130,8.3078,0.0000,-6.2300,1.2196,-0.0000,2.0000,-0.0130,8.3218
47.165,attack,delayed,5.001,0.0000,-8.2221,1.2028,-0.0000,0.0000,-0.0130,8.3115,0.0000,-6.2300,1.2196,-0.0000,2.0000,-0.0130,8.3218
47.205,attack,delayed,5.001,0.0000,-8.2221,1.2028,-0.0000,0.0000,-0.0130,8.3115,0.0000,-6.2300,1.2196,-0.0000,2.0000,-0.0130,8.3218
47.246,attack,delayed,5.001,0.0000,-8.2502,1.2075,-0.0000,0.0000,-0.0130,8.3399,0.0000,-6.2854,1.2063,-0.0000,2.0000,-0.0130,8.3746
47.285,attack,delayed,5.001,0.0000,-8.2502,1.2075,-0.0000,0.0000,-0.0130,8.3399,0.0000,-6.2854,1.2063,-0.0000,2.0000,-0.0130,8.3746
47.325,attack,delayed,5.001,0.0000,-8.2502,1.2075,-0.0000,0.0000,-0.0130,8.3399,0.0000,-6.2372,1.1892,-0.0000,2.0000,-0.0130,8.3245
47.365,attack,delayed,5.001,0.0000,-8.2099,1.1841,-0.0000,0.0000,-0.0130,8.2968,0.0000,-6.2372,1.1892,-0.0000,2.0000,-0.0130,8.3245
47.405,attack,delayed,5.001,0.0000,-8.2099,1.1841,-0.0000,0.0000,-0.0130,8.2968,0.0000,-6.2372,1.1892,-0.0000,2.0000,-0.0130,8.3245
47.445,attack,delayed,5.001,0.0000,-8.2555,1.1858,-0.0000,0.0000,-0.0130,8.3421,0.0000,-6.2679,1.1998,-0.0000,2.0000,-0.0130,8.3564
47.485,attack,delayed,5.001,0.0000,-8.2555,1.1858,-0.0000,0.0000,-0.0130,8.3421,0.0000,-6.2679,1.1998,-0.0000,2.0000,-0.0130,8.3564
47.525,attack,delayed,5.001,0.0000,-8.2555,1.1858,-0.0000,0.0000,-0.0130,8.3421,0.0000,-6.2458,1.1972,-0.0000,2.0000,-0.0130,8.3342
